Temperature,Humidity,PM2_5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
24.7,51.4,3.5,9.4,27.4626,11.266,974.1,11.6,215,Good
23.4,64.4,7.2,11.4,23.3244,16.244,1157.46,13.5,295,Good
25.6,80.7,15.7,18.4,28.779300000000003,21.222,1077.24,12.4,341,Good
29.3,56.4,0.5,1.5,47.025,8.908,1008.48,11.2,407,Good
28.6,66.0,0.8,4.2,36.4914,18.602,1272.0600000000002,12.7,490,Good
29.0,71.5,7.9,8.1,45.520199999999996,18.864,1294.9799999999998,14.7,532,Good
22.9,71.3,6.9,12.0,22.195800000000002,9.17,1146.0,13.5,485,Good
23.6,56.0,24.7,29.9,32.1651,12.314000000000002,1260.6000000000001,15.0,540,Good
30.9,76.7,12.4,16.2,25.7697,18.078000000000003,836.5799999999999,11.2,579,Good
19.7,51.1,5.5,13.2,38.7486,6.288,1340.82,10.2,359,Good
18.8,54.5,8.8,13.6,37.8081,15.72,1111.62,10.5,494,Good
33.7,59.5,13.7,21.5,36.8676,6.026,1168.92,11.7,511,Good
23.6,52.0,7.2,11.9,35.739,14.41,1157.46,12.6,581,Good
19.7,50.7,4.4,9.0,19.5624,14.671999999999999,916.8000000000001,17.4,383,Good
25.9,76.9,27.2,33.0,41.7582,12.838000000000001,1031.4,11.6,336,Good
27.0,48.8,26.6,30.2,25.2054,14.671999999999999,1249.14,11.7,337,Good
29.8,54.4,3.6,11.2,28.215,19.388,859.5,10.5,365,Good
25.3,54.9,0.8,6.8,52.103699999999996,12.052,1134.54,12.0,279,Good
16.8,57.1,22.0,25.6,24.453,16.768,1203.3,10.4,231,Good
27.5,68.3,0.4,6.2,50.787,24.366000000000003,1283.5200000000002,11.6,465,Good
23.9,44.8,1.0,4.7,48.906,9.17,1168.92,10.6,262,Good
25.2,57.1,15.7,21.6,45.8964,10.218,1157.46,10.2,261,Good
24.2,43.1,13.7,20.4,29.531699999999997,19.912,1191.8400000000001,11.3,365,Good
18.5,64.8,8.8,11.5,26.5221,13.362,1019.94,10.1,428,Good
20.9,78.1,16.9,22.9,24.8292,18.078000000000003,1249.14,10.4,450,Good
21.3,71.5,13.4,17.3,35.9271,2.8820000000000006,1226.22,11.1,280,Good
23.1,56.3,31.4,33.8,28.4031,15.196,1168.92,10.5,300,Good
27.2,84.3,17.3,22.4,24.453,14.671999999999999,1386.6599999999999,13.0,539,Good
23.2,54.0,2.9,8.8,45.8964,1.572,1191.8400000000001,12.5,372,Good
21.2,78.0,6.0,15.4,37.9962,14.41,1180.38,10.5,446,Good
25.2,52.1,1.6,4.8,39.6891,12.052,1260.6000000000001,11.7,230,Good
26.8,81.2,0.9,5.7,38.1843,17.291999999999998,1065.78,11.0,409,Good
27.1,51.2,20.8,25.6,29.531699999999997,11.528000000000002,859.5,10.3,432,Good
25.6,49.6,0.1,3.9,42.8868,12.838000000000001,1168.92,13.8,575,Good
24.5,45.3,3.6,9.0,45.8964,9.956,1031.4,11.2,527,Good
22.6,76.4,15.6,18.6,45.520199999999996,12.314000000000002,1191.8400000000001,12.6,430,Good
23.0,40.9,21.6,25.2,40.4415,8.908,1168.92,14.8,215,Good
24.7,71.6,26.6,34.2,46.6488,8.384,1214.76,10.6,596,Good
23.9,43.0,12.2,17.2,26.5221,18.864,1065.78,10.5,333,Good
22.2,56.3,6.7,13.5,40.2534,12.838000000000001,1272.0600000000002,12.3,348,Good
28.3,75.6,0.1,8.7,19.5624,10.48,1191.8400000000001,12.5,518,Good
20.4,43.9,11.8,15.9,48.341699999999996,23.580000000000002,1214.76,13.8,480,Good
26.1,65.4,10.2,14.0,43.451100000000004,18.602,1157.46,12.2,379,Good
25.6,57.4,2.2,6.4,22.9482,13.100000000000001,1363.74,18.9,392,Good
19.7,62.7,22.4,27.5,36.4914,8.122,1352.28,10.6,396,Good
23.0,44.5,2.3,10.6,25.7697,16.506,1294.9799999999998,11.5,537,Good
27.8,56.8,2.5,9.5,23.5125,18.34,1191.8400000000001,12.1,258,Good
22.0,56.3,5.7,12.5,31.600800000000003,15.982,1157.46,12.2,230,Good
21.3,41.7,6.9,10.9,39.8772,9.694,1146.0,12.8,298,Good
26.8,76.1,3.8,10.1,47.213100000000004,12.314000000000002,1157.46,10.3,394,Good
22.6,70.7,0.8,7.4,49.4703,4.716,1226.22,10.8,481,Good
26.0,71.5,31.4,34.6,40.0653,10.218,1111.62,12.7,463,Good
22.6,40.8,4.6,10.6,39.3129,14.934000000000001,1272.0600000000002,12.6,315,Good
24.0,51.2,14.1,16.5,48.906,19.388,1111.62,10.2,264,Good
22.2,57.5,3.6,5.6,31.412699999999997,19.912,985.56,11.6,460,Good
26.1,83.8,33.2,36.9,44.391600000000004,7.074000000000001,939.7199999999999,19.1,310,Good
25.1,63.9,5.0,8.8,32.5413,16.506,1283.5200000000002,11.0,367,Good
25.8,53.0,14.7,20.4,24.8292,14.934000000000001,939.7199999999999,11.1,259,Good
30.4,44.2,7.8,11.4,41.382,15.458000000000002,1054.32,11.3,446,Good
22.6,69.0,1.2,7.7,22.9482,14.671999999999999,1352.28,11.8,481,Good
16.9,72.9,1.3,0.2,51.915600000000005,16.768,1111.62,13.7,339,Good
15.3,48.0,16.6,20.7,49.8465,10.218,1077.24,12.5,263,Good
28.6,67.5,0.2,4.9,35.739,11.790000000000001,1191.8400000000001,11.4,444,Good
16.8,46.5,7.7,10.2,49.282199999999996,11.004000000000001,974.1,11.6,249,Good
24.8,39.7,5.0,13.2,38.1843,15.196,1260.6000000000001,10.5,418,Good
27.1,76.4,8.0,13.0,40.8177,8.908,985.56,10.0,407,Good
30.0,78.0,9.7,14.5,29.1555,18.864,1203.3,12.3,554,Good
22.7,79.5,1.0,8.1,22.9482,17.03,1180.38,12.4,439,Good
20.3,52.3,2.0,6.0,47.213100000000004,12.314000000000002,1088.7,13.4,277,Good
21.8,72.4,4.0,7.5,36.4914,-0.786,1317.8999999999999,12.2,490,Good
26.5,42.4,4.7,14.1,33.858,4.454,1077.24,12.0,457,Good
20.7,77.0,15.2,20.3,29.719800000000003,9.694,1100.1599999999999,16.0,368,Good
21.6,46.5,6.5,15.7,41.0058,20.436,1180.38,15.0,602,Good
28.1,65.8,3.1,8.6,27.4626,13.624,985.56,10.9,370,Good
27.4,61.2,24.3,32.1,44.7678,12.576,1123.08,11.6,345,Good
21.9,60.3,0.0,3.1,37.62,7.86,1054.32,10.3,396,Good
21.8,70.4,16.5,22.3,45.332100000000004,4.978,1077.24,12.3,420,Good
29.8,67.7,3.6,12.7,31.977,17.816,1157.46,13.7,550,Good
29.4,64.5,0.7,4.7,30.848399999999998,12.314000000000002,1260.6000000000001,11.1,520,Good
29.6,73.6,2.3,8.1,48.906,0.524,1283.5200000000002,11.9,490,Good
28.4,71.7,13.3,15.0,31.600800000000003,21.483999999999998,1272.0600000000002,11.4,360,Good
26.3,49.6,6.0,8.9,45.520199999999996,25.676000000000002,1214.76,10.6,199,Good
23.1,71.0,4.9,9.9,33.2937,11.528000000000002,1157.46,11.8,342,Good
29.0,39.7,8.9,16.2,49.282199999999996,11.004000000000001,1111.62,15.0,250,Good
24.4,63.7,31.1,34.2,30.848399999999998,-0.524,1134.54,10.7,501,Good
25.8,78.2,14.0,20.2,43.8273,17.291999999999998,1157.46,18.8,576,Good
26.2,64.3,16.2,19.4,34.7985,23.580000000000002,1237.68,11.3,566,Good
24.4,44.8,4.1,7.4,44.579699999999995,10.48,1042.8600000000001,11.9,241,Good
29.7,54.0,0.2,7.6,29.3436,11.528000000000002,1065.78,10.8,401,Good
23.6,47.8,3.8,6.4,26.334,8.645999999999999,1249.14,10.4,209,Good
32.2,62.7,1.5,7.6,37.0557,11.266,1088.7,10.3,348,Good
24.9,66.8,7.0,11.8,46.0845,23.318,1065.78,10.2,388,Good
24.2,68.2,2.0,6.3,38.1843,21.483999999999998,1191.8400000000001,10.5,267,Good
18.8,46.7,0.6,5.5,25.2054,18.34,1157.46,11.5,484,Good
33.6,57.0,3.4,8.2,33.1056,9.17,1283.5200000000002,13.1,297,Good
26.7,61.9,11.8,16.3,24.453,16.506,974.1,16.7,361,Good
24.1,52.5,8.2,9.5,41.9463,9.17,939.7199999999999,11.5,511,Good
29.5,62.3,3.4,12.5,33.6699,17.554000000000002,1203.3,10.5,439,Good
28.4,45.1,9.7,15.9,43.263,17.03,1134.54,12.6,303,Good
24.7,68.9,4.2,11.1,27.838800000000003,6.288,1214.76,15.9,475,Good
23.5,76.1,0.2,7.4,50.5989,8.908,1031.4,11.2,277,Good
24.2,41.4,22.6,31.1,46.460699999999996,9.694,1203.3,11.2,257,Good
21.6,77.6,5.0,10.6,33.1056,6.550000000000001,1077.24,11.0,591,Good
29.3,77.1,14.5,19.8,26.334,7.598,1226.22,11.6,361,Good
26.1,38.4,0.4,5.4,39.3129,8.122,1283.5200000000002,11.1,387,Good
22.9,74.4,0.0,1.9,29.531699999999997,9.694,1031.4,10.3,390,Good
22.8,60.1,11.1,14.9,27.838800000000003,8.384,1272.0600000000002,10.8,525,Good
29.2,65.3,30.6,34.2,42.510600000000004,15.72,1272.0600000000002,16.0,334,Good
25.2,61.7,27.9,33.6,23.8887,14.41,1237.68,11.9,300,Good
24.6,42.6,12.0,15.2,32.3532,14.671999999999999,1375.2,10.9,516,Good
22.3,41.6,11.6,16.2,28.779300000000003,5.502000000000001,1191.8400000000001,12.2,236,Good
23.8,65.2,9.9,14.2,27.4626,12.838000000000001,1111.62,10.7,331,Good
27.4,69.9,5.9,9.5,47.401199999999996,14.934000000000001,1019.94,11.9,589,Good
20.0,61.2,11.1,17.2,45.520199999999996,6.812,1237.68,11.3,209,Good
24.6,62.9,0.6,2.6,54.9252,12.576,1134.54,11.2,387,Good
23.9,42.1,19.2,25.4,31.600800000000003,13.624,1283.5200000000002,11.6,352,Good
28.0,45.2,7.3,9.7,45.332100000000004,5.764000000000001,1294.9799999999998,12.7,286,Good
22.3,49.8,14.4,18.5,31.0365,11.266,1260.6000000000001,15.4,500,Good
28.1,64.0,11.7,13.8,28.9674,8.908,1065.78,11.5,373,Good
23.5,74.5,1.7,5.9,47.5893,12.838000000000001,1157.46,12.4,312,Good
27.3,61.6,0.6,2.3,26.334,11.004000000000001,997.02,19.0,465,Good
27.7,69.4,0.8,8.4,26.898300000000003,10.741999999999999,985.56,13.4,425,Good
24.0,65.5,3.6,9.1,47.401199999999996,17.554000000000002,1111.62,14.1,387,Good
28.7,75.2,3.4,7.9,43.8273,13.100000000000001,951.18,10.3,425,Good
25.3,47.1,23.5,28.9,23.5125,15.458000000000002,1363.74,10.9,223,Good
21.6,50.3,3.0,6.7,42.6987,8.645999999999999,1146.0,10.1,223,Good
23.3,80.6,8.6,11.2,32.3532,17.554000000000002,1168.92,10.9,511,Good
26.4,52.2,18.0,25.6,42.8868,15.458000000000002,1283.5200000000002,10.4,539,Good
28.7,41.0,5.9,10.7,37.0557,20.96,1157.46,11.6,387,Good
23.1,58.3,3.2,7.3,24.2649,15.458000000000002,1180.38,11.9,295,Good
18.0,52.5,5.3,11.4,31.600800000000003,8.908,1031.4,12.2,550,Good
25.6,79.9,2.3,5.6,41.9463,18.602,997.02,10.5,516,Good
20.3,67.1,8.6,12.0,20.1267,8.645999999999999,1111.62,10.3,286,Good
20.3,77.6,12.1,19.5,33.858,15.982,1019.94,14.2,308,Good
28.5,71.0,6.7,13.1,41.0058,10.48,1111.62,13.1,510,Good
25.1,54.5,13.9,16.1,39.8772,17.03,1168.92,10.4,300,Good
23.8,42.1,2.5,7.3,28.4031,9.956,1283.5200000000002,12.8,529,Good
27.2,60.5,1.3,4.7,42.6987,9.694,1088.7,16.1,241,Good
23.9,66.7,4.6,7.9,28.9674,18.602,1088.7,12.4,362,Good
24.6,42.1,0.9,10.3,44.0154,23.842,951.18,11.5,545,Good
27.7,60.2,0.4,5.7,47.5893,16.244,1203.3,12.9,218,Good
22.3,65.7,1.0,5.7,50.4108,9.17,1042.8600000000001,13.3,282,Good
27.1,74.1,4.7,8.7,47.5893,15.458000000000002,1146.0,13.5,555,Good
24.9,66.0,5.4,7.5,47.025,1.8339999999999999,1249.14,10.9,263,Good
23.2,69.7,5.8,14.1,46.272600000000004,9.17,1111.62,12.3,579,Good
26.8,60.2,4.4,10.1,48.341699999999996,11.790000000000001,1478.3400000000001,12.6,234,Good
18.5,57.3,7.7,11.1,42.8868,12.314000000000002,1260.6000000000001,10.2,600,Good
23.8,44.4,7.5,11.9,43.451100000000004,8.122,1031.4,11.5,602,Good
24.8,39.8,58.4,68.2,49.8465,9.694,1065.78,16.5,397,Good
26.5,51.7,0.7,5.3,20.1267,18.602,1203.3,10.2,555,Good
22.4,42.8,1.1,8.7,28.591199999999997,18.34,1180.38,12.1,216,Good
27.2,46.3,14.8,18.8,37.0557,19.126,1203.3,10.8,496,Good
22.6,43.5,21.0,24.9,46.0845,12.576,1134.54,10.0,284,Good
21.8,73.4,12.1,12.0,49.282199999999996,17.291999999999998,1191.8400000000001,25.8,224,Good
29.7,72.2,9.0,10.4,36.8676,14.671999999999999,1249.14,10.6,409,Good
22.8,52.5,10.8,16.0,29.1555,24.89,1226.22,11.2,489,Good
30.6,41.9,7.0,11.5,31.977,17.03,1283.5200000000002,11.3,486,Good
20.6,60.3,33.8,38.3,37.4319,2.8820000000000006,1226.22,10.1,207,Good
22.5,40.7,26.5,31.8,49.6584,18.34,1352.28,10.9,452,Good
26.8,75.7,16.6,23.9,39.501,4.192,1157.46,11.4,390,Good
25.1,42.6,12.3,20.1,47.025,16.506,1237.68,13.7,455,Good
28.0,65.5,0.3,7.1,22.195800000000002,15.458000000000002,1283.5200000000002,14.3,337,Good
29.1,76.2,2.0,7.3,38.1843,14.148000000000001,1123.08,17.9,404,Good
26.1,54.5,1.5,5.8,32.3532,8.122,1123.08,17.9,327,Good
19.1,64.9,2.5,10.5,48.906,15.72,1237.68,10.4,368,Good
19.5,42.7,3.8,8.6,44.7678,4.454,1214.76,10.4,390,Good
31.2,54.1,8.2,15.0,30.660300000000003,12.052,1008.48,14.8,531,Good
27.4,76.3,10.4,14.1,19.3743,14.148000000000001,1042.8600000000001,10.3,328,Good
26.5,41.4,6.8,11.8,50.034600000000005,16.768,1008.48,12.4,383,Good
25.0,63.5,24.7,27.0,30.284100000000002,5.24,1042.8600000000001,15.9,407,Good
23.6,76.1,1.2,5.8,48.5298,11.790000000000001,1157.46,10.2,306,Good
21.8,43.3,1.3,5.1,37.2438,20.96,962.64,10.6,451,Good
30.5,62.3,13.3,18.8,37.0557,13.624,1157.46,11.4,495,Good
24.4,59.3,8.9,15.7,49.6584,17.291999999999998,1077.24,10.4,576,Good
22.6,54.6,20.7,25.1,26.5221,10.48,1191.8400000000001,16.1,429,Good
24.4,66.2,2.9,8.6,39.1248,14.671999999999999,1065.78,13.1,467,Good
20.3,63.0,21.7,24.1,31.0365,11.266,1019.94,17.1,191,Good
21.3,48.3,2.4,5.8,29.1555,16.506,1237.68,10.5,296,Good
28.4,44.5,8.7,16.6,47.025,2.358,1180.38,10.3,208,Good
22.2,43.1,5.1,9.0,29.531699999999997,8.384,1146.0,10.7,377,Good
26.3,74.5,12.7,18.3,39.6891,2.8820000000000006,1157.46,13.1,365,Good
26.0,66.5,1.7,5.4,37.9962,15.196,1146.0,10.2,399,Good
23.5,60.1,0.4,7.2,32.3532,15.982,1168.92,10.1,384,Good
24.0,45.3,20.8,25.7,24.2649,9.432,882.4200000000001,13.4,346,Good
27.4,73.5,17.1,22.1,29.531699999999997,21.746000000000002,1054.32,12.0,572,Good
22.9,50.0,19.2,23.4,35.3628,15.72,1088.7,12.2,225,Good
23.9,65.3,26.1,33.5,41.9463,3.6679999999999997,1180.38,12.6,499,Good
23.1,60.1,1.5,8.0,36.3033,16.506,1237.68,13.3,340,Good
28.7,77.3,23.1,24.7,22.760099999999998,19.912,1168.92,10.7,577,Good
31.0,71.4,4.3,10.3,36.6795,20.698,1134.54,11.1,212,Good
22.4,57.3,5.8,9.6,44.391600000000004,11.266,1237.68,11.0,595,Good
27.2,52.7,7.4,13.9,41.7582,14.148000000000001,1077.24,11.4,577,Good
26.6,64.1,3.0,11.3,50.4108,9.694,1088.7,11.1,550,Good
22.9,52.6,7.6,15.3,49.4703,11.528000000000002,1134.54,11.1,517,Good
30.7,71.1,26.1,34.5,35.739,8.384,893.88,11.3,512,Good
20.2,40.4,3.6,13.5,38.5605,14.148000000000001,1180.38,11.9,475,Good
26.2,80.8,10.2,16.3,26.1459,8.384,985.56,12.0,328,Good
25.4,73.2,28.7,35.4,23.136300000000002,15.72,1294.9799999999998,10.1,371,Good
26.7,41.7,13.2,18.9,35.5509,16.506,1031.4,12.3,550,Good
23.2,40.3,2.3,8.9,36.6795,14.934000000000001,1019.94,11.1,255,Good
33.6,48.8,19.2,27.3,32.1651,11.266,1191.8400000000001,11.1,267,Good
27.0,67.8,24.8,28.9,24.2649,10.218,1260.6000000000001,14.7,559,Good
16.7,52.9,0.0,7.3,37.4319,18.078000000000003,1088.7,11.0,229,Good
21.5,59.9,4.1,5.5,28.4031,18.602,1111.62,11.8,365,Good
30.6,47.9,14.4,18.8,30.284100000000002,6.288,1203.3,12.4,386,Good
29.4,42.7,1.7,7.8,35.9271,11.790000000000001,962.64,13.4,228,Good
28.7,67.4,11.0,15.2,36.1152,21.746000000000002,1294.9799999999998,10.3,481,Good
24.1,74.7,5.1,12.1,19.7505,16.768,1226.22,11.0,454,Good
26.8,67.2,7.9,17.1,47.213100000000004,17.554000000000002,1134.54,11.9,547,Good
25.8,62.6,11.7,16.7,18.81,17.291999999999998,1157.46,15.8,413,Good
28.9,49.8,0.3,1.5,38.5605,22.27,1294.9799999999998,11.4,485,Good
23.0,48.9,0.5,8.8,37.9962,11.790000000000001,1237.68,11.9,496,Good
29.6,46.2,0.8,4.4,50.4108,9.432,1180.38,11.9,300,Good
29.1,41.5,0.9,4.8,35.1747,8.908,1168.92,12.6,337,Good
29.5,67.3,5.1,11.7,38.5605,9.432,1272.0600000000002,11.2,379,Good
26.4,51.1,0.7,3.6,52.2918,25.152,1249.14,10.9,281,Good
22.9,50.1,7.0,13.7,22.760099999999998,22.008000000000003,1249.14,13.6,589,Good
23.4,54.7,4.0,12.3,45.332100000000004,7.335999999999999,997.02,10.2,433,Good
24.8,80.3,9.2,14.0,22.9482,12.576,1031.4,11.1,277,Good
27.2,42.8,12.5,15.0,27.4626,8.645999999999999,1260.6000000000001,10.9,284,Good
26.2,64.2,1.9,6.6,37.0557,16.244,1203.3,13.8,369,Good
26.8,42.1,5.4,11.7,37.8081,11.790000000000001,974.1,13.1,276,Good
16.0,64.1,13.4,18.9,45.8964,5.24,1146.0,12.2,487,Good
26.0,45.3,5.3,12.4,51.5394,18.864,893.88,18.9,546,Good
17.7,75.2,3.5,8.0,34.9866,5.24,1191.8400000000001,13.0,593,Good
18.9,63.2,6.2,8.0,26.1459,13.100000000000001,1249.14,10.3,410,Good
26.7,52.8,27.3,31.8,29.3436,4.978,1019.94,11.9,318,Good
27.8,79.0,16.6,24.0,47.9655,13.624,1214.76,10.3,359,Good
22.1,41.0,14.8,20.3,24.076800000000002,12.838000000000001,1352.28,15.0,217,Good
22.9,57.4,15.9,22.8,38.7486,19.650000000000002,1042.8600000000001,10.4,336,Good
21.9,45.1,13.9,15.3,49.4703,3.6679999999999997,1054.32,11.4,262,Good
22.4,69.0,9.2,12.2,35.1747,10.48,1317.8999999999999,12.8,245,Good
26.1,61.7,5.3,8.6,36.6795,23.842,1226.22,15.4,381,Good
23.9,62.9,8.9,17.3,32.7294,11.790000000000001,1065.78,13.6,494,Good
25.4,80.0,3.5,11.4,45.332100000000004,23.318,1180.38,13.7,373,Good
25.5,63.8,2.2,4.3,46.8369,12.314000000000002,1260.6000000000001,13.4,459,Good
27.8,42.1,1.5,5.3,25.3935,9.956,1249.14,10.8,527,Good
30.4,51.1,1.2,8.0,32.1651,12.314000000000002,1146.0,11.6,576,Good
24.0,43.4,5.4,9.5,29.719800000000003,4.454,1123.08,11.0,441,Good
28.2,62.7,0.1,7.5,32.7294,12.314000000000002,997.02,12.0,528,Good
23.1,39.7,23.4,27.8,38.3724,25.152,1214.76,10.5,314,Good
23.7,52.4,0.3,4.5,35.1747,16.506,1191.8400000000001,10.7,313,Good
23.8,79.3,9.2,10.6,42.3225,14.41,1203.3,12.3,544,Good
27.0,73.6,0.9,3.1,26.1459,11.528000000000002,1375.2,10.2,488,Good
25.8,68.3,12.6,19.0,24.453,17.291999999999998,1249.14,11.2,310,Good
22.5,56.1,27.4,33.8,35.739,14.148000000000001,997.02,16.6,492,Good
31.3,71.5,20.2,28.6,40.6296,11.528000000000002,1168.92,13.7,306,Good
31.7,71.7,18.9,24.8,25.3935,9.694,893.88,23.4,369,Good
18.0,43.2,5.4,10.0,30.848399999999998,5.764000000000001,1226.22,14.5,571,Good
26.6,49.0,8.9,12.6,28.4031,0.786,905.34,11.8,337,Good
28.7,55.1,20.5,23.6,32.5413,6.812,985.56,11.9,347,Good
23.5,62.3,6.9,13.9,34.4223,10.741999999999999,1054.32,11.4,196,Good
26.6,56.1,1.6,4.6,43.639199999999995,11.528000000000002,997.02,10.2,322,Good
29.2,73.0,26.4,30.5,17.4933,10.741999999999999,1306.4399999999998,11.2,350,Good
23.1,50.9,6.1,9.2,26.334,21.746000000000002,997.02,11.0,287,Good
20.9,62.3,7.4,11.1,38.7486,7.86,1100.1599999999999,13.1,295,Good
26.7,77.8,4.8,10.4,39.1248,16.768,1203.3,15.3,294,Good
23.6,72.6,1.1,4.7,26.334,10.48,1283.5200000000002,13.0,300,Good
29.1,58.0,8.9,13.8,27.4626,13.362,1111.62,11.3,582,Good
21.4,65.3,9.9,12.7,47.9655,6.550000000000001,1157.46,11.7,295,Good
25.1,43.3,23.0,28.6,45.520199999999996,10.218,1157.46,16.0,392,Good
23.2,44.4,4.2,10.9,29.3436,23.318,985.56,10.2,289,Good
21.9,68.0,32.0,37.2,47.9655,4.716,1306.4399999999998,12.3,211,Good
24.9,47.4,26.1,32.3,21.255300000000002,25.676000000000002,1019.94,17.5,266,Good
27.6,62.5,8.7,16.0,34.6104,9.694,1168.92,10.4,235,Good
26.8,50.9,17.8,25.3,40.0653,8.384,1123.08,11.5,346,Good
26.7,77.3,27.1,33.3,45.332100000000004,6.550000000000001,1283.5200000000002,10.3,501,Good
26.9,74.7,2.7,10.7,48.153600000000004,11.266,1134.54,10.2,271,Good
26.7,61.6,12.9,21.1,38.1843,19.650000000000002,1134.54,10.7,577,Good
19.6,74.7,1.0,4.6,43.0749,10.741999999999999,1077.24,10.4,388,Good
27.0,66.2,6.3,9.7,25.2054,12.052,1146.0,13.3,299,Good
24.7,55.9,18.5,23.2,34.9866,7.074000000000001,1077.24,10.5,365,Good
21.7,76.4,20.8,25.5,39.3129,7.335999999999999,1088.7,10.1,506,Good
24.6,77.2,6.5,11.2,45.8964,14.148000000000001,744.9,11.4,573,Good
26.5,45.3,9.4,15.0,24.641099999999998,1.048,1134.54,11.0,224,Good
25.4,75.3,0.7,2.9,43.8273,19.126,974.1,17.0,325,Good
26.1,78.1,6.2,11.5,24.453,13.886,1008.48,15.8,585,Good
32.0,62.5,0.1,5.1,37.9962,12.052,1019.94,10.2,201,Good
31.2,77.6,12.1,15.2,50.034600000000005,11.790000000000001,1042.8600000000001,10.3,410,Good
22.6,72.0,40.4,46.2,27.4626,11.790000000000001,1191.8400000000001,14.8,270,Good
17.5,45.0,21.2,25.9,26.898300000000003,13.886,893.88,12.1,492,Good
23.5,60.8,10.3,14.3,24.076800000000002,4.454,1123.08,10.6,208,Good
22.9,63.8,2.9,9.4,31.412699999999997,1.048,1123.08,10.7,593,Good
28.8,64.9,16.7,27.9,22.0077,14.671999999999999,974.1,10.9,562,Good
17.4,43.7,10.8,17.5,47.025,3.93,951.18,10.2,515,Good
25.5,60.7,9.2,17.3,42.8868,16.506,1203.3,10.2,421,Good
25.5,59.6,5.6,12.0,21.819599999999998,19.912,1157.46,12.4,582,Good
27.7,72.3,40.7,52.1,31.0365,16.506,1123.08,10.1,338,Good
22.1,49.1,11.2,13.8,47.5893,17.816,825.12,12.5,448,Good
19.6,59.7,10.2,18.3,43.639199999999995,2.358,1180.38,10.7,238,Good
29.7,63.0,25.6,27.1,30.096,13.362,1214.76,11.6,471,Good
26.3,79.9,3.0,8.1,27.4626,23.842,1168.92,11.4,347,Good
27.3,79.7,3.5,7.7,51.7275,14.148000000000001,1203.3,11.3,285,Good
22.3,68.9,9.3,14.7,32.3532,9.17,1111.62,10.8,373,Good
21.1,60.1,1.8,11.2,41.382,6.026,1191.8400000000001,15.1,478,Good
24.5,59.8,5.2,11.3,48.7179,19.650000000000002,1317.8999999999999,17.2,205,Good
25.8,77.8,3.3,9.3,36.6795,16.506,1455.42,13.3,343,Good
21.3,70.4,11.7,16.8,47.7774,1.048,962.64,10.9,486,Good
20.4,59.3,0.4,4.2,44.0154,11.266,1146.0,11.3,219,Good
19.5,48.2,1.0,7.4,35.1747,17.816,1054.32,10.7,305,Good
29.5,41.5,4.7,8.7,40.4415,4.716,1249.14,10.3,210,Good
25.2,43.9,0.4,4.9,23.136300000000002,12.576,1237.68,12.7,471,Good
24.9,70.5,0.2,5.9,23.5125,18.078000000000003,1226.22,11.9,240,Good
28.9,65.5,1.2,4.7,45.144,9.694,1168.92,10.6,534,Good
21.9,71.2,5.1,10.4,32.1651,9.956,1088.7,10.4,208,Good
22.6,47.3,1.8,9.0,42.3225,13.100000000000001,1340.82,11.2,433,Good
24.2,62.7,4.5,8.5,41.9463,0.786,1134.54,10.3,555,Good
24.0,42.5,9.9,14.9,48.7179,10.218,1042.8600000000001,10.6,310,Good
21.7,75.0,10.3,15.5,25.2054,11.790000000000001,1317.8999999999999,13.3,285,Good
17.6,77.1,20.0,24.3,42.510600000000004,13.624,1134.54,12.2,487,Good
30.9,49.5,0.3,5.5,37.8081,9.17,1065.78,11.0,237,Good
25.1,56.1,4.2,10.2,40.8177,22.794,1123.08,14.3,266,Good
23.5,54.8,2.3,9.1,28.9674,14.934000000000001,1214.76,11.8,325,Good
23.0,43.6,1.7,7.5,46.0845,15.458000000000002,1008.48,10.5,317,Good
26.8,47.4,8.7,14.2,26.898300000000003,9.432,1237.68,10.9,344,Good
21.7,42.4,13.3,17.0,33.4818,19.388,1249.14,11.0,239,Good
24.4,54.0,2.2,5.3,52.4799,13.886,1203.3,10.6,431,Good
23.3,48.1,32.0,35.7,43.451100000000004,2.8820000000000006,1065.78,10.6,321,Good
25.4,44.4,0.4,7.0,43.0749,9.694,1329.36,10.3,451,Good
29.5,54.8,6.7,15.1,26.334,17.291999999999998,893.88,11.9,315,Good
26.2,51.9,9.4,13.7,42.3225,12.838000000000001,1157.46,10.1,449,Good
29.4,44.4,11.1,18.8,35.9271,16.244,1134.54,13.4,304,Good
24.1,77.2,0.1,9.6,39.3129,5.764000000000001,985.56,10.7,539,Good
22.3,40.5,2.6,7.1,44.7678,11.528000000000002,974.1,13.1,549,Good
25.7,65.8,8.5,15.1,34.9866,13.100000000000001,1065.78,10.1,393,Good
28.5,81.6,25.1,33.5,34.7985,11.004000000000001,1168.92,15.3,448,Good
30.2,75.6,15.3,18.2,38.9367,12.052,1088.7,12.3,445,Good
24.5,41.7,24.9,29.5,38.1843,14.671999999999999,1134.54,12.4,285,Good
22.5,54.1,18.2,23.6,37.8081,8.645999999999999,1294.9799999999998,12.5,567,Good
25.9,41.0,1.8,0.1,38.3724,9.17,1294.9799999999998,15.2,293,Good
22.9,48.7,11.4,16.3,40.0653,22.794,1146.0,14.5,516,Good
18.0,68.7,6.0,9.3,39.8772,17.03,1317.8999999999999,15.9,266,Good
